X,Y,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Hoogte2,speed(km/h,tare(kg),workwidth(,yield(ton/,point_weig,tarecorrec,tarecorre2,SampleID
5.83839969400967,52.6607671588663,-6.51,13.241,31.548,37.503,58.841,-4,4.966,21,2.25,7.947,1.589,7.486,65.625,545
5.83832208251853,52.660843742569,-6.6,13.218,31.637,38.31,59.971,-4,6.616,21,2.25,39.223,1.731,35.874,60.046,546
5.8382444710274,52.6609203261375,-6.6,12.425,29.333,35.709,55.68,-4,6.689,21,2.25,42.052,1.938,38.291,62.391,547
5.83816694946847,52.6609969095718,-6.6,12.658,29.606,35.708,55.184,-4,6.679,21,2.25,48.629,1.985,44.542,62.128,548
5.83808942790954,52.6610734928719,-6.6,11.931,28.196,34.225,53.411,-4,6.717,21,2.25,51.549,2.152,46.673,60.511,549
5.83801181641838,52.6611500760379,-6.6,12.401,29.38,35.239,54.66,-4,6.683,21,2.25,52.507,2.157,47.982,62.362,550
5.83793420492726,52.6612266590697,-6.6,12.868,30.115,35.961,55.274,-4,6.69,21,2.25,57.433,2.046,52.525,62.257,551
5.83785668336833,52.6613032419672,-6.6,12.656,29.489,35.285,54.258,-4,6.652,21,2.25,53.619,1.916,49.208,62.179,552
5.8377791618094,52.6613798247307,-6.6,12.696,29.826,35.631,55.007,-4,6.652,21,2.25,52.379,1.886,47.968,60.858,553
5.83770156725343,52.661456406953,-6.6,13.423,31.557,37.344,57.359,-4,6.564,21,2.25,52.992,1.931,48.184,61.563,554
5.83762401182413,52.6615329902618,-6.6,13.058,30.806,36.606,56.299,-4,6.582,21,2.25,50.998,1.9,46.267,59.499,555
5.83754641726819,52.6616095722158,-6.6,12.437,28.937,34.613,53.117,-4,6.625,21,2.25,50.664,1.887,46.427,60.797,556
5.83746889570925,52.6616861544425,-6.6,12.691,29.401,34.85,53.035,-4,6.61,21,2.25,50.375,2.005,45.635,60.467,557
5.83739137415032,52.661762736535,-6.6,12.247,28.346,33.653,51.323,-4,6.486,21,2.25,53.652,1.902,48.634,60.346,558
5.83731376265916,52.6618393184933,-6.6,11.655,26.679,31.851,48.645,-4,6.547,21,2.25,50.088,1.775,45.827,61.701,559
5.83723615116804,52.6619159003175,-6.6,11.945,27.311,31.955,48.799,-4,6.564,21,2.25,53.539,1.336,47.949,57.975,560
5.83715862960911,52.6619924820074,-6.6,11.611,26.521,31.407,47.7,-4,6.202,21,2.25,44.218,0.972,40.579,60.832,561
5.83708110805017,52.6620690635632,-6.6,11.719,26.488,31.356,47.465,-4,4.389,21,2.25,42.667,0.546,38.579,61.57,562
5.83700358649124,52.6621456449848,-6.6,11.676,26.614,31.544,47.67,-4,3.674,21,2.25,35.311,0.609,32.173,60.586,563
5.83694274605832,52.6622055880611,-6.65,13.288,28.772,33.014,47.801,-4,3.245,21,2.25,37.378,0.802,34.336,60.336,564
5.83706998586266,52.6622538070947,-6.59,12.108,26.849,30.875,45.524,-4,3.117,21,2.25,23.514,0.808,23.634,81.262,565
5.8371301211008,52.6621927174017,-6.6,11.748,26.613,31.254,47.208,-4,4.612,21,2.25,43.566,0.83,43.712,82.901,566
5.83720764265972,52.6621161360626,-6.6,11.726,26.353,31.171,47.034,-4,5.807,21,2.25,33.478,0.625,33.388,82.995,567
5.83728516421866,52.6620395545893,-6.6,11.506,26.044,30.95,46.946,-4,6.533,21,2.25,51.119,1.398,51.131,84.21,568
5.8373626857776,52.6619629729818,-6.6,11.257,25.609,30.641,46.67,-4,6.561,21,2.25,50.148,1.928,50.185,82.304,569
5.83744029726871,52.6618863912402,-6.6,11.099,25.181,30.148,45.897,-4,6.541,21,2.25,53.092,1.814,53.126,86.301,570
5.83751790875987,52.6618098093643,-6.6,11.477,26.337,31.357,48.007,-4,6.606,21,2.25,49.227,2.137,49.13,83.842,571
5.8375954303188,52.6617332273543,-6.6,12.116,28.286,33.506,51.412,-4,6.59,21,2.25,51.366,1.982,51.5,81.832,572
5.83767295187773,52.6616566452101,-6.6,12.411,28.709,34.11,52.148,-4,6.547,21,2.25,53.007,2.157,53.133,85.247,573
5.83775056336885,52.6615800629317,-6.6,12.699,29.596,35.224,53.945,-4,6.511,21,2.25,51.289,1.928,50.964,84.435,574
5.83782817486,52.6615034805191,-6.6,13.063,30.502,36.331,55.703,-4,6.6,21,2.25,51.907,2.259,51.926,81.69,575
5.83790569641894,52.6614268979724,-6.6,12.847,30.127,35.937,55.267,-4,6.556,21,2.25,47.675,2.135,47.628,84.247,576
5.83798321797788,52.6613503152914,-6.6,12.389,28.907,34.78,53.677,-4,6.522,21,2.25,55.627,2.169,55.271,83.464,577
5.83806073953681,52.6612737324763,-6.6,13.073,30.88,36.737,56.708,-4,6.525,21,2.25,49.292,2.153,49.188,87.038,578
5.83813835102792,52.661197149527,-6.6,13.157,31.148,37.144,57.203,-4,6.602,21,2.25,54.66,2.321,54.683,82.738,579
5.83821596251908,52.6611205664435,-6.6,12.863,30.373,36.449,56.317,-4,6.532,21,2.25,43.517,2.131,43.515,84.892,580
5.83829348407802,52.6610439832259,-6.6,12.393,28.945,34.811,53.865,-4,6.482,21,2.25,46.42,1.913,46.44,87.125,581
5.83837100563695,52.660967399874,-6.6,12.069,28.023,34.024,52.674,-4,6.513,21,2.25,48.249,1.943,48.303,86.192,582
5.83844861712807,52.660890816388,-6.6,12.785,30.279,36.651,57.18,-4,6.492,21,2.25,40.101,1.696,39.997,83.404,583
5.83852622861923,52.6608142327678,-6.51,12.66,30.049,36.585,57.254,-4,4.534,21,2.25,5.639,1.864,5.653,84.738,584
5.838594936827,52.6607463219688,-6.59,13.858,29.8,35.671,53.285,-4,3.742,21,2.25,0.489,1.811,0.491,84.429,585
5.83872119632818,52.6607934507634,-6.58,14.027,31.321,36.827,55.55,-4,3.037,21,2.192,21.853,1.066,19.982,59.052,586
5.83865249343214,52.6608613066186,-6.54,12.57,30.193,36.775,57.863,-4,3.607,21,2.117,29.73,0.936,27.098,56.17,587
5.83857488194098,52.6609378901563,-6.6,12.696,29.599,35.709,55.212,-4,4.78,21,2.142,109.265,0.722,51.866,55.639,588
5.83849727044987,52.6610144735599,-6.6,12.081,28.211,34.025,52.565,-4,5.538,21,2.122,47.863,1.58,43.406,55.618,589
5.83841974889093,52.6610910568292,-6.6,12.145,28.514,34.265,52.808,-4,6.299,21,2.123,46.753,1.463,42.767,55.243,590
5.83834222733199,52.6611676399644,-6.6,12.571,29.738,35.746,55.291,-4,6.459,21,2.112,46.086,1.527,42.262,57.02,591
5.83826461584085,52.6612442229654,-6.6,12.775,30.438,36.581,56.775,-4,6.53,21,2.156,41.958,1.657,38.671,57.641,592
5.83818700434972,52.6613208058323,-6.61,13.004,30.71,36.625,56.639,-4,6.529,21,2.137,45.975,1.533,42.012,56.904,593
5.83810948279079,52.6613973885649,-6.64,12.559,29.452,35.254,54.279,-4,6.604,21,2.032,42.968,1.376,38.695,50.647,594
5.83803196123186,52.6614739711633,-6.6,12.825,30.054,35.818,55.002,-4,6.65,21,2.144,42.725,1.7,39.088,57.832,595
5.83795443967293,52.6615505536276,-6.6,12.678,29.758,35.535,54.555,-4,6.615,21,2.127,44.373,1.658,40.422,55.42,596
5.83787682818177,52.6616271359577,-6.6,12.478,29.233,34.731,53.227,-4,6.635,21,2.092,45.875,1.606,41.499,50.74,597
5.83779921669065,52.6617037181536,-6.6,12.784,29.711,35.064,53.28,-4,6.578,21,2.126,50.199,1.742,46.316,60.489,598
5.83772169513172,52.6617803002154,-6.6,12.249,28.486,33.732,51.572,-4,6.626,21,2.116,45.027,1.728,40.659,51.673,599
5.83764417357278,52.6618568821429,-6.6,11.328,25.983,31.071,47.625,-4,6.608,21,2.139,42.747,1.664,39.645,58.728,600
5.83756657901681,52.6619334635294,-6.6,11.09,25.149,30.136,45.87,-4,6.63,21,2.116,43.496,1.598,39.587,56.549,601
5.83748902358753,52.6620100460024,-6.6,11.571,26.302,31.193,47.224,-4,6.565,21,2.177,38.597,1.491,35.522,59.927,602
5.83741142903157,52.6620866271205,-6.6,11.749,26.527,31.398,47.534,-4,6.623,21,2.11,35.916,1.428,32.155,50.177,603
5.83733390747263,52.6621632085113,-6.6,11.579,26.112,31.034,46.908,-4,6.404,21,2.098,21.921,1.231,20.065,55.06,604
5.83725638591371,52.6622397897679,-6.53,11.512,25.776,30.554,45.948,-4,4.744,21,2.184,21.983,1.06,20.59,61.589,605
5.83719528735719,52.6623014570186,-6.53,11.796,25.953,30.417,44.946,-4,3.464,21,1.848,4.776,0.259,4.641,54.602,606
5.83732044096149,52.6623491098044,-6.59,13.028,28.631,32.709,47.607,-4,3.737,21,2.11,6.857,0.924,6.183,39.697,607
5.83738274065884,52.6622868620835,-6.52,11.903,26.874,31.633,47.558,-4,4.706,21,2.25,11.777,1.388,10.476,37.778,608
5.83746026221778,52.6622102809093,-6.59,12.115,27.026,31.921,47.87,-4,6.606,21,2.25,28.249,1.711,26.015,36.725,609
5.83753778377671,52.662133699601,-6.6,12.114,27.245,32.123,48.166,-4,6.666,21,2.25,45.103,1.965,41.334,37.279,610
5.83761539526783,52.6620571181584,-6.6,11.956,26.873,31.757,47.747,-4,6.832,21,2.25,46.212,1.959,41.628,38.669,611
5.83769300675899,52.6619805365817,-6.6,11.154,25.301,30.303,46.083,-4,6.682,21,2.241,47.943,1.846,43.939,37.768,612
5.83777052831793,52.6619039548708,-6.6,11.695,26.617,31.615,48.039,-4,6.644,21,2.25,52.028,1.894,47.474,36.044,613
5.83784804987686,52.6618273730258,-6.6,12.357,28.355,33.487,50.815,-4,6.681,21,2.25,45.91,2.004,41.731,37.431,614
5.83792557143579,52.6617507910465,-6.6,12.662,29.521,34.904,53.007,-4,6.671,21,2.239,50.669,1.748,45.934,37.727,615
5.83800318292691,52.6616742089331,-6.6,12.559,29.289,34.802,52.959,-4,6.677,21,2.25,48.37,2.007,43.905,37.264,616
5.83808079441806,52.6615976266855,-6.6,12.489,29.071,34.835,53.154,-4,6.687,21,2.25,48.968,1.932,44.706,34.755,617
5.838158315977,52.6615210443037,-6.6,12.465,29.139,34.997,53.667,-4,6.716,21,2.25,52.075,1.791,46.895,36.329,618
5.83823583753593,52.6614444617877,-6.6,12.773,29.828,35.68,54.751,-4,6.707,21,2.25,57.433,1.534,50.641,36.591,619
5.83831335909487,52.6613678791375,-6.6,12.795,30.284,36.239,55.917,-4,6.632,21,2.25,47.041,1.7,41.747,34.178,620
5.83839097058598,52.6612912963532,-6.6,12.912,30.326,36.367,55.758,-4,6.737,21,2.25,43.246,1.739,38.129,35.855,621
5.83846858207714,52.6612147134347,-6.6,12.428,29.293,35.113,53.987,-4,6.683,21,2.234,48.657,1.691,44.378,35.997,622
5.83854610363607,52.661138130382,-6.6,12.069,27.9,33.641,51.759,-4,6.7,21,2.25,48.518,1.663,42.968,34.525,623
5.83862362519501,52.6610615471951,-6.6,12.228,28.406,34.05,52.227,-4,6.69,21,2.25,42.493,1.538,37.522,35.846,624
5.83870123668613,52.660984963874,-6.6,12.614,29.545,35.531,54.746,-4,5.657,21,2.25,44.716,0.584,39.901,33.999,625
5.83877884817728,52.6609083804187,-6.55,13.245,31.691,37.848,58.664,-4,3.959,21,2.25,49.923,0.658,44.694,34.463,626
5.83884755638509,52.6608405243127,-6.59,14.262,31.395,37.414,55.824,-4,2.811,21,2.25,16.565,0.404,14.958,35.897,627
5.83897382451199,52.660887652478,-6.6,12.931,28.693,34.162,50.966,-4,3.139,21,2.25,24.843,0.488,23.831,20.281,628
5.8389052029224,52.6609554541682,-6.55,12.821,30.275,35.765,54.982,-4,3.578,21,2.25,44.084,0.866,41.905,20.534,629
5.83882759143125,52.6610320375409,-6.6,12.292,29.493,35.481,54.925,-4,5.106,21,2.25,54.259,0.669,51.27,22.864,630
5.83874997994012,52.6611086207795,-6.6,11.583,27.314,32.948,50.95,-4,6.215,21,2.25,52.255,1.574,49.378,22.313,631
5.83867245838119,52.6611852038839,-6.6,11.568,27.221,32.931,51.019,-4,6.473,21,2.25,53.513,1.925,50.626,19.161,632
5.83859493682226,52.6612617868542,-6.6,11.95,28.353,34.153,53.046,-4,6.649,21,2.25,53.267,1.929,50.297,21.739,633
5.8385173253311,52.6613383696902,-6.6,12.6,30.153,36.277,56.245,-4,6.649,21,2.25,55.035,2.074,52.111,23.111,634
5.83843971383998,52.6614149523921,-6.6,12.656,30.223,36.308,56.39,-4,6.741,21,2.25,57.731,2.18,54.603,22.538,635
5.83836219228105,52.6614915349597,-6.6,12.506,29.486,35.472,54.796,-4,6.619,21,2.25,54.091,2.267,50.979,22.145,636
5.83828467072212,52.6615681173932,-6.6,12.225,29.13,35.011,54.068,-4,6.656,21,2.25,48.838,2.165,46.143,21.715,637
5.83820714916318,52.6616446996926,-6.6,11.921,28.325,33.959,52.515,-4,6.759,21,2.25,52.959,2.048,50.079,24.449,638
5.83812953767202,52.6617212818577,-6.6,11.794,27.76,33.437,51.572,-4,6.585,21,2.25,51.934,1.97,49.124,22.127,639
5.8380519261809,52.6617978638887,-6.6,12.012,28.072,33.585,51.386,-4,6.679,21,2.25,53.55,2.113,50.547,21.559,640
5.83797440462197,52.6618744457854,-6.6,11.703,27.222,32.577,49.831,-4,6.66,21,2.25,52.888,2.148,49.953,21.897,641
5.83789688306304,52.661951027548,-6.6,11.232,26.029,31.178,47.638,-4,6.607,21,2.25,47.998,1.968,45.311,24.577,642
5.83781936150411,52.6620276091764,-6.6,10.768,24.605,29.727,45.345,-4,6.525,21,2.25,54.272,2.076,51.152,22.135,643
5.83774175001295,52.6621041906707,-6.6,11.057,25.225,30.168,45.942,-4,6.629,21,2.25,46.144,1.876,43.594,23.715,644
5.83766413852184,52.6621807720307,-6.59,11.495,26.178,31.326,47.393,-4,6.639,21,2.25,46.753,2.089,44.129,24.377,645
5.8375866169629,52.6622573532566,-6.59,11.94,26.936,32.053,48.321,-4,6.612,21,2.25,32.306,1.759,30.615,22.484,646
5.83750909540397,52.6623339343483,-6.52,11.407,26.127,31.33,47.579,-4,4.897,21,2.25,6.497,1.67,6.147,23.477,647
5.83744585222595,52.6623967337331,-6.59,12.736,28.003,32.425,47.409,-4,4.061,21,2.25,2.072,1.715,1.966,23.725,648
5.83757132163691,52.6624442795153,-6.6,11.95,25.768,30.26,44.022,-4,3.193,21,2.25,12.455,1.465,11.748,8.757,649
5.8376353602169,52.6623810065625,-6.57,11.499,26.143,31.497,47.316,-4,4.217,21,2.25,16.408,1.538,15.5,6.552,650
5.83771295483692,52.6623044259601,-6.6,11.824,26.826,32.061,48.118,-4,5.421,21,2.25,35.609,1.72,33.667,6.498,651
5.83779049326697,52.6622278444098,-6.59,11.422,26.053,31.259,47.242,-4,6.033,21,2.25,51.717,1.587,48.948,5.72,652
5.83786803169701,52.6621512627254,-6.6,10.891,24.719,29.957,45.361,-4,6.114,21,2.25,51.205,2.162,48.398,7.28,653
5.83794562631704,52.6620746817205,-6.6,10.748,24.667,30.067,45.662,-4,6.029,21,2.25,49.886,1.807,47.17,6.324,654
5.83802314787598,52.6619981001746,-6.6,11.178,26.091,31.666,48.219,-4,6.155,21,2.25,56.223,1.829,53.341,5.69,655
5.83810074249599,52.6619215189014,-6.6,12.03,28.027,33.725,51.33,-4,6.315,21,2.25,52.304,1.899,49.549,6.79,656
5.83817828092605,52.6618449366802,-6.6,12.375,28.895,34.709,52.851,-4,6.027,21,2.25,51.144,1.746,48.679,4.487,657
5.8382558193561,52.6617683543248,-6.6,12.252,28.671,34.635,52.768,-4,6.24,21,2.25,50.812,1.996,48.327,5.723,658
5.83833341397612,52.661691772649,-6.6,12.404,29.376,35.42,54.324,-4,6.366,21,2.25,56.121,1.988,53.086,7.299,659
5.83841093553506,52.6616151904322,-6.6,12.608,30.01,36.204,55.587,-4,6.178,21,2.25,52.665,1.685,49.829,5.366,660
5.83848853015506,52.661538608488,-6.6,12.611,29.925,36.455,56.094,-4,5.971,21,2.25,51.334,1.941,48.638,4.639,661
5.83856606858513,52.6614620255959,-6.6,12.787,30.737,37.407,58.048,-4,6.26,21,2.25,49.578,1.758,46.855,7.542,662
5.83864360701518,52.6613854425697,-6.6,13.004,31.566,38.62,60.262,-4,6.006,21,2.25,54.845,1.828,51.866,5.568,663
5.8387212016352,52.661308860223,-6.6,13.217,31.748,38.164,59.114,-4,5.843,21,2.25,54.909,1.783,51.941,4.707,664
5.83879872319413,52.6612322773352,-6.6,12.014,28.332,34.174,52.771,-4,5.804,21,2.25,47.216,1.66,44.595,4.842,665
5.83887631781412,52.6611556947202,-6.6,11.307,26.773,32.583,50.364,-4,5.841,21,2.25,48.83,1.495,46.216,7.056,666
5.83895387311533,52.6610791107503,-6.53,11.598,27.405,33.119,51.1,-4,4.732,21,2.25,49.578,0.811,46.897,5.852,667
5.83903146773534,52.6610025278669,-6.5,11.592,26.682,31.571,48.019,-4,3.098,21,2.25,6.225,0.78,5.894,3.733,668
5.83910008601097,52.6609347264537,-6.54,12.662,26.44,31.016,45.011,-4,2.981,21,2.25,12.942,0.517,11.767,9.025,669
5.83922635082387,52.6609818001747,-6.57,12.965,26.322,30.739,43.769,-4,3.386,21,2.078,16.119,1.452,15.181,9.977,670
5.83915773254825,52.6610496015149,-6.5,11.902,26.862,31.562,47.632,-4,4.557,21,2.121,20.25,1.452,19.072,13.798,671
5.83908021098932,52.6611261847227,-6.5,11.656,26.865,32.261,49.359,-4,6.434,21,2.157,41.95,1.748,39.555,14.051,672
5.83900261643336,52.6612027673895,-6.53,12.47,28.71,34.116,51.959,-4,6.547,21,2.125,42.45,1.781,40.207,12.663,673
5.83892506100405,52.6612793511427,-6.6,13.421,31.431,37.282,57.169,-4,6.558,21,2.109,47.076,1.913,44.663,11.726,674
5.83884746644811,52.6613559335411,-6.6,13.569,33.043,40.103,62.828,-4,6.682,21,2.123,45.592,2.057,43.09,14.645,675
5.83876994488918,52.6614325162122,-6.6,13.716,33.163,40.595,63.451,-4,6.579,21,2.126,54.209,1.886,51.251,12.543,676
5.83869242333025,52.6615090987491,-6.6,13.324,31.766,38.811,59.808,-4,6.63,21,2.097,49.009,1.78,46.425,12.207,677
5.83861481183909,52.6615856811518,-6.6,12.835,30.067,36.56,55.864,-4,6.735,21,2.097,52.158,1.832,49.435,14.186,678
5.83853720034797,52.6616622634204,-6.6,12.913,30.145,36.191,55.093,-4,6.386,21,2.148,44.373,1.667,42.212,10.121,679
5.83845967878904,52.6617388455547,-6.6,12.909,29.824,35.861,54.349,-4,6.43,21,2.13,50.135,1.755,47.455,10.336,680
5.8383821572301,52.6618154275549,-6.6,13.263,30.376,36.152,54.391,-4,6.689,21,2.107,47.678,1.785,45.159,14.464,681
5.83830463567117,52.6618920094209,-6.59,13.204,30.065,35.809,53.896,-4,6.606,21,2.101,47.967,1.846,45.432,11.547,682
5.83822702418002,52.6619685911527,-6.58,12.876,29.505,35.164,52.778,-4,6.317,21,2.185,49.111,1.781,46.36,9.986,683
5.8381494126889,52.6620451727504,-6.57,12.258,27.76,33.378,50.016,-4,6.714,21,2.105,50.259,1.987,47.395,14.281,684
5.83807189112996,52.6621217542138,-6.6,11.923,26.701,32.005,47.926,-4,6.435,21,2.119,52.722,1.683,49.853,11.528,685
5.83799436957103,52.6621983355431,-6.59,12.097,26.686,31.78,47.248,-4,6.151,21,2.148,54.103,1.554,50.907,11.741,686
5.83791684801209,52.6622749167382,-6.6,12.097,27.009,32.049,47.76,-4,5.593,21,2.089,51.251,0.786,48.425,8.91,687
5.83783923652094,52.6623514977991,-6.6,11.871,26.483,31.54,47.171,-4,5.279,21,2.088,34.904,0.72,32.971,14.424,688
5.83776162502982,52.6624280787259,-6.6,11.21,25.28,30.332,45.19,-4,2.946,21,2.232,30.58,0.672,28.896,11.611,689
5.83769759281743,52.6624913507711,-6.6,10.913,23.759,27.992,40.7,-4,2.248,21,2.246,20.541,0.874,19.223,12.052,690
5.83782331892957,52.6625390225693,-6.57,10.876,23.365,26.796,38.922,-4,2.222,21,2.25,26.069,0.321,25.483,28.479,691
5.83788797977496,52.6624751508386,-6.51,11.419,24.559,28.43,41.441,-4,3.559,21,2.25,39.416,0.597,36.728,28.278,692
5.83796559126608,52.6623985699944,-6.58,11.847,26.09,30.676,45.207,-4,5.587,21,2.25,42.239,0.768,38.902,26.845,693
5.83804320275724,52.6623219890159,-6.53,11.604,26.4,31.338,47.116,-4,6.488,21,2.25,47.014,1.166,43.309,26.925,694
5.83812072431617,52.6622454079033,-6.51,11.958,26.947,32.107,48.061,-4,6.642,21,2.25,43.489,1.638,39.949,27.748,695
5.8381982458751,52.6621688266565,-6.54,11.728,26.427,31.688,47.804,-4,6.641,21,2.25,47.307,1.652,42.723,28.198,696
5.83827576743404,52.6620922452755,-6.52,11.661,26.563,31.943,48.234,-4,6.626,21,2.25,49.192,1.707,45.9,27.481,697
5.83835337892515,52.6620156637604,-6.52,12.469,28.394,33.836,51.069,-4,6.663,21,2.25,44.871,1.749,41.451,27.841,698
5.83843099041631,52.661939082111,-6.5,12.544,29.016,34.754,52.766,-4,6.708,21,2.25,42.754,1.842,38.998,27.954,699
5.83850851197524,52.6618625003275,-6.53,12.244,28.729,34.793,53.22,-4,6.769,21,2.25,49.717,1.584,45.692,28.358,700
5.83858603353418,52.6617859184098,-6.56,12.597,29.457,35.411,53.926,-4,6.728,21,2.25,46.276,1.74,42.52,27.907,701
5.83866355509311,52.6617093363579,-6.59,12.707,29.553,35.554,54.086,-4,6.704,21,2.25,48.993,1.903,45.059,27.121,702
5.83874116658423,52.6616327541718,-6.6,12.911,30.16,36.117,55.261,-4,6.796,21,2.25,47.546,1.765,43.923,29.394,703
5.83881877807539,52.6615561718516,-6.6,13.354,31.615,38.238,59.15,-4,6.73,21,2.25,47.944,1.91,44.451,28.172,704
5.83889629963431,52.6614795893971,-6.6,13.67,33.212,40.704,63.637,-4,6.734,21,2.25,46.1,1.733,42.203,27.94,705
5.83897382119325,52.6614030068085,-6.6,13.497,32.858,40.577,63.653,-4,6.727,21,2.25,47.182,1.949,43.721,27.711,706
5.83905143268437,52.6613264240857,-6.59,13.158,31.61,38.89,60.27,-4,6.76,21,2.25,41.524,1.773,38.023,29.398,707
5.83912904417552,52.6612498412288,-6.5,11.411,26.891,33.187,51.154,-4,6.721,21,2.25,39.759,1.699,36.333,27.958,708
5.83920656573446,52.6611732582376,-6.5,11.313,26.087,31.892,48.785,-4,6.533,21,2.25,28.997,1.617,26.785,28.69,709
5.8392840872934,52.6610966751123,-6.42,11.031,25.366,31.075,47.404,-4,4.453,21,2.25,6.248,1.383,5.508,29.668,710
5.83935270038763,52.6610289287166,-6.52,12.833,26.454,31.03,44.707,-4,3.586,21,2.221,3.12,1.32,2.943,28.623,711
5.83945865991844,52.6610685357336,-6.4,12.379,26.957,31.741,46.498,-4,3.619,21,2.25,5.235,1.21,4.375,32.406,712
5.83938907354431,52.6611359548196,-6.4,10.829,24.216,30.194,46.218,-4,5.19,21,2.25,7.547,1.309,6.487,34.625,713
5.83931054025133,52.6612121562749,-6.47,10.892,24.722,30.738,47.086,-4,6.702,21,2.25,5.124,1.393,4.643,37.886,714
5.83923191971671,52.6612883575512,-6.51,11.011,25.768,32.66,50.431,-4,7.068,21,2.25,36.508,1.27,32.404,37.691,715
5.83915340413812,52.6613643517955,-6.59,13.258,31.431,38.846,60.137,-4,7.303,21,2.25,31.043,1.515,27.804,38.878,716
5.83907460857652,52.6614407594141,-6.6,13.72,32.948,40.864,63.736,-4,7.167,21,2.25,35.067,1.47,30.158,36.629,717
5.83899601675896,52.6615169053296,-6.67,13.444,32.127,39.388,61.578,-4,7.122,21,2.25,38.411,1.382,34.113,37.745,718
5.83891740863256,52.6615931058978,-6.6,13.154,30.688,36.856,56.764,-4,7.127,21,2.25,37.702,1.557,33.81,38.621,719
5.8388387398718,52.6616693059262,-6.56,12.124,27.449,33.31,50.665,-4,7.039,21,2.25,35.981,1.394,31.577,37.311,720
5.83876010244755,52.6617455066355,-6.6,11.956,27.428,33.196,50.772,-4,6.858,21,2.25,44.938,1.488,39.869,36.408,721
5.83868147486803,52.6618217070528,-6.54,11.619,26.82,32.766,50.162,-4,7.089,21,2.25,34.728,0.879,31.151,38.652,722
5.83860554558408,52.6618952967523,-6.5,12.036,27.639,33.792,51.477,-4,7.088,21,2.25,34.378,2.411,30.232,37.296,722
5.83852436694617,52.6619740522003,-6.5,13.164,30.124,35.672,53.76,-4,6.984,21,2.25,18.422,1.077,16.144,36.856,722
5.83844570049139,52.6620502515646,-6.55,13.328,29.772,35.068,52.284,-4,7.048,21,2.25,62.569,0.668,55.531,36.764,722
5.83836706076123,52.6621264516098,-6.6,12.628,27.632,32.546,48.568,-4,6.963,21,2.25,30.004,0.545,26.04,36.162,722
5.83827608910035,52.6622145426088,-6.54,12.176,26.724,31.936,47.536,-4,6.992,21,2.25,12.167,0.679,10.742,37.408,722
5.83820984345409,52.6622787959428,-6.59,12.901,28.153,33.191,48.553,-4,6.851,21,2.25,16.757,1.272,14.563,35.929,722
5.83813123532776,52.6623549951826,-6.6,12.172,26.884,31.668,46.956,-4,6.648,21,2.25,24.743,0.925,21.236,35.264,722
5.83805257117897,52.6624311938827,-6.6,11.72,25.364,29.76,43.708,-4,6.339,21,2.25,31.893,0.358,28.579,37.714,722
5.83797392914289,52.6625073932638,-6.53,11.964,24.723,28.655,40.915,-4,4.746,21,2.25,23.238,0.783,20.188,36.128,722
5.83790787560576,52.6625714286958,-6.5,12.285,24.915,27.725,39.295,-4,3.089,21,2.25,20.97,0.79,19.903,33.465,722
